"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"available";0,383503951885809;0,0831950078146017;0,977269061057492;0,212002788424604;NA;NA;NA;NA;NA;0,174545116649335;NA
"yet";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;NA;NA;NA;NA;NA;0,393588575581726;NA
"without";0,326875626077748;-1,0226718074889;0,304455197773174;-0,952526657132963;NA;NA;NA;NA;NA;0,415311818015439;NA
"under";0,737390448659536;-0,77921089247285;0,687346961221867;-0,726329233129898;NA;NA;NA;NA;NA;0,443447166472604;NA
"rather";0,0703640903016235;0,0924440108874417;0,605664958392642;0,795719773648512;NA;NA;NA;NA;NA;0,0471849754357309;NA
"must";0,418896655515847;0,77436176737929;0,475800690062933;0,879553127068307;NA;NA;NA;NA;NA;0,348962882780598;NA
"further";-1,26797987956713;1,5163980438446;-0,641471757518332;0,76714665110808;NA;NA;NA;NA;NA;0,808874341865864;NA
"was";1,22654311145534;-1,4184244882704;0,654090184767173;-0,756416571864502;NA;NA;NA;NA;NA;0,769437128769589;NA
"try";0,192512440671207;-0,43856352167272;0,401941674633682;-0,915665271915819;NA;NA;NA;NA;NA;0,187640290482436;NA
"though";0,231465929395515;0,856810242542102;0,260799393719404;0,965393016463032;NA;NA;NA;NA;NA;0,341731289170482;NA
"then";0,479303856382346;-0,0874435712859663;0,983762295217315;-0,179476311831839;NA;NA;NA;NA;NA;0,217096371123193;NA
"others";0,248497101257266;-0,681941974096128;0,342373569428127;-0,939563908926393;NA;NA;NA;NA;NA;0,28204384935211;NA
"consider";1,73091173835816;0,197222441239606;0,993571212653309;0,113208857368286;NA;NA;NA;NA;NA;0,778377326253744;NA
"changes";-0,122958116611047;-0,82479546709815;-0,147447666588893;-0,98906985881559;NA;NA;NA;NA;NA;0,318274327789335;NA
"really";0,87895389235666;0,571988237434206;0,838152338308715;0,545436208724387;NA;NA;NA;NA;NA;0,449490027777884;NA
"however";0,117866226556462;-0,11405891844151;0,718617898990818;-0,695405144681877;NA;NA;NA;NA;NA;0,0682830152637266;NA
"done";1,21632440833829;-0,495173158287459;0,926189819268326;-0,37705758006398;NA;NA;NA;NA;NA;0,57604047030084;NA
"come";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"beyond";0,306438219843648;0,823830852476977;0,34863028699228;0,937260328292882;NA;NA;NA;NA;NA;0,341838190587656;NA
"why";1,21632440833829;-0,495173158287459;0,926189819268326;-0,37705758006398;NA;NA;NA;NA;NA;0,57604047030084;NA
"two";0,629035610785178;-1,35975632996783;0,41985905171178;-0,907589321607347;NA;NA;NA;NA;NA;0,588522866994379;NA
"towards";-1,38157958240619;0,545528882860986;-0,93011646943008;0,367264691053908;NA;NA;NA;NA;NA;0,652231071828652;NA
"self";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;NA;NA;NA;NA;NA;0,393588575581726;NA
"say";0,117866226556462;-0,11405891844151;0,718617898990818;-0,695405144681877;NA;NA;NA;NA;NA;0,0682830152637266;NA
"myself";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"either";-0,583010562416892;0,296332203275536;-0,891455449175516;0,453108355843588;NA;NA;NA;NA;NA;0,284223905386595;NA
"around";1,21632440833829;-0,495173158287459;0,926189819268326;-0,37705758006398;NA;NA;NA;NA;NA;0,57604047030084;NA
"among";0,418896655515847;0,77436176737929;0,475800690062933;0,879553127068307;NA;NA;NA;NA;NA;0,348962882780598;NA
"across";1,20610570522124;0,428078171695479;0,942401842100282;0,334482836638884;NA;NA;NA;NA;NA;0,563839501999152;NA
"able";1,65593944791003;0,230201831304731;0,990475130384949;0,137691742994696;NA;NA;NA;NA;NA;0,746347933452803;NA
"various";-0,881764312751972;0,32566628242682;-0,938064748283935;0,346459994843556;NA;NA;NA;NA;NA;0,413633160329081;NA
"seeing";0,431670034412159;-0,379702395099383;0,750857765214498;-0,660463940285228;NA;NA;NA;NA;NA;0,2411616124302;NA
"particular";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"name";0,431670034412159;-0,379702395099383;0,750857765214498;-0,660463940285228;NA;NA;NA;NA;NA;0,2411616124302;NA
"looking";-0,692914322309828;0,114988455877489;-0,986508487651242;0,163710121226693;NA;NA;NA;NA;NA;0,313213907817926;NA
"least";1,11749676586489;-0,553784119309841;0,896013669793259;-0,444026467165659;NA;NA;NA;NA;NA;0,542673259690007;NA
"happens";1,11749676586489;-0,553784119309841;0,896013669793259;-0,444026467165659;NA;NA;NA;NA;NA;0,542673259690007;NA
"each";1,46315355818626;0,31500597718648;0,977600314723164;0,210470008916165;NA;NA;NA;NA;NA;0,665764001481581;NA
"cannot";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"believe";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"were";1,3560502861175;0,36211939156523;0,966145130708467;0,257999198464491;NA;NA;NA;NA;NA;0,622379185960299;NA
"want";0,993962212773153;-0,627047820587819;0,845764542474962;-0,533556312578267;NA;NA;NA;NA;NA;0,504710711913219;NA
"useful";1,47775170549633;-1,00392449421772;0,827172818923493;-0,561947620009341;NA;NA;NA;NA;NA;0,763608596658307;NA
"themselves";0,623358553497928;-0,846838924421752;0,592811884683834;-0,805340964671239;NA;NA;NA;NA;NA;0,425960900548962;NA
"seems";0,431670034412159;-0,379702395099383;0,750857765214498;-0,660463940285228;NA;NA;NA;NA;NA;0,2411616124302;NA
"re";-1,72074830925641;-0,909452534259423;-0,88411316479455;-0,467272845173958;NA;NA;NA;NA;NA;0,84421667507424;NA
"otherwise";-0,705687701206141;1,26905261835616;-0,485989413262289;0,873964696196005;NA;NA;NA;NA;NA;0,576552543964482;NA
"no";1,47775170549633;-1,00392449421772;0,827172818923493;-0,561947620009341;NA;NA;NA;NA;NA;0,763608596658307;NA
"itself";-0,130622143948834;-0,132356969610947;-0,702426841657574;-0,711755949830393;NA;NA;NA;NA;NA;0,0771293702390796;NA
"i_ll";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"get";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"anyone";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"3";0,431670034412159;-0,379702395099383;0,750857765214498;-0,660463940285228;NA;NA;NA;NA;NA;0,2411616124302;NA
"that_s";0,306438219843648;0,823830852476977;0,34863028699228;0,937260328292882;NA;NA;NA;NA;NA;0,341838190587656;NA
"since";0,207110587981278;-1,75749399307692;0,117034422641608;-0,99312785879611;NA;NA;NA;NA;NA;0,674372321701775;NA
"over";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"novel";0,192512440671207;-0,43856352167272;0,401941674633682;-0,915665271915819;NA;NA;NA;NA;NA;0,187640290482436;NA
"needs";0,192512440671207;-0,43856352167272;0,401941674633682;-0,915665271915819;NA;NA;NA;NA;NA;0,187640290482436;NA
"less";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"last";1,46315355818626;0,31500597718648;0,977600314723164;0,210470008916165;NA;NA;NA;NA;NA;0,665764001481581;NA
"every";0,192512440671207;-0,43856352167272;0,401941674633682;-0,915665271915819;NA;NA;NA;NA;NA;0,187640290482436;NA
"ever";0,177914293361135;0,880366949731476;0,198086535533205;0,980184535911709;NA;NA;NA;NA;NA;0,343946778865789;NA
"else";1,3560502861175;0,36211939156523;0,966145130708467;0,257999198464491;NA;NA;NA;NA;NA;0,622379185960299;NA
"does";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"did";1,00673559166947;-1,78111198306649;0,492064710820602;-0,870558625461282;NA;NA;NA;NA;NA;0,813211159391373;NA
"before";0,623358553497928;-0,846838924421752;0,592811884683834;-0,805340964671239;NA;NA;NA;NA;NA;0,425960900548962;NA
"associated";-1,6428413318078;1,68129499417022;-0,698880198435918;0,715238749114008;NA;NA;NA;NA;NA;0,974195307676507;NA
"anything";0,326875626077748;-1,0226718074889;0,304455197773174;-0,952526657132963;NA;NA;NA;NA;NA;0,415311818015439;NA
"always";1,3560502861175;0,36211939156523;0,966145130708467;0,257999198464491;NA;NA;NA;NA;NA;0,622379185960299;NA
"whatever";-0,842024911741221;-3,26475555639572;-0,249741021743554;-0,968312667509047;NA;NA;NA;NA;NA;1,29681075656876;NA
"trying";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"non";0,306438219843648;0,823830852476977;0,34863028699228;0,937260328292882;NA;NA;NA;NA;NA;0,341838190587656;NA
"i_ve";-0,092302007259896;-3,59454945704696;-0,025669862808423;-0,999670474778262;NA;NA;NA;NA;NA;1,3668038122914;NA
"having";1,37308145797925;-1,176632825073;0,759336971593233;-0,65069759763781;NA;NA;NA;NA;NA;0,760076264778396;NA
"few";-0,117848765052521;-1,28642113208962;-0,091227778293593;-0,995830052000649;NA;NA;NA;NA;NA;0,491766929692779;NA
"especially";1,20610570522124;0,428078171695479;0,942401842100282;0,334482836638884;NA;NA;NA;NA;NA;0,563839501999152;NA
"down";0,623358553497928;-0,846838924421752;0,592811884683834;-0,805340964671239;NA;NA;NA;NA;NA;0,425960900548962;NA
"course";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;NA;NA;NA;NA;NA;0,393588575581726;NA
"your";0,326875626077748;-1,0226718074889;0,304455197773174;-0,952526657132963;NA;NA;NA;NA;NA;0,415311818015439;NA
"too";-1,45202193844333;-2,07766910589178;-0,572840905387628;-0,819666576794908;NA;NA;NA;NA;NA;1,02272567011634;NA
"thus";-0,552354453065741;-2,47342178667328;-0,217947511714906;-0,975960492098569;NA;NA;NA;NA;NA;0,972039958008984;NA
"someone";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"quite";0,326875626077748;-1,0226718074889;0,304455197773174;-0,952526657132963;NA;NA;NA;NA;NA;0,415311818015439;NA
"perhaps";1,22654311145534;-1,4184244882704;0,654090184767173;-0,756416571864502;NA;NA;NA;NA;NA;0,769437128769589;NA
"once";1,20610570522124;0,428078171695479;0,942401842100282;0,334482836638884;NA;NA;NA;NA;NA;0,563839501999152;NA
"merely";0,326875626077748;-1,0226718074889;0,304455197773174;-0,952526657132963;NA;NA;NA;NA;NA;0,415311818015439;NA
"instead";-1,45202193844333;-2,07766910589178;-0,572840905387628;-0,819666576794908;NA;NA;NA;NA;NA;1,02272567011634;NA
"gives";1,22654311145534;-1,4184244882704;0,654090184767173;-0,756416571864502;NA;NA;NA;NA;NA;0,769437128769589;NA
"given";1,20610570522124;0,428078171695479;0,942401842100282;0,334482836638884;NA;NA;NA;NA;NA;0,563839501999152;NA
"everyone";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"et";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"doesn_t";0,347313032311849;-2,86917446745477;0,120172566995589;-0,992753017694578;NA;NA;NA;NA;NA;1,10151141301504;NA
"d";0,640389725359678;-2,38559114105998;0,259261908897324;-0,965807052466959;NA;NA;NA;NA;NA;0,950920956627939;NA
"asking";-1,47245934467743;-0,231166445925904;-0,987899752856432;-0,155093772622244;NA;NA;NA;NA;NA;0,664906171160114;NA
"another";0,306438219843648;0,823830852476977;0,34863028699228;0,937260328292882;NA;NA;NA;NA;NA;0,341838190587656;NA
"although";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"01";0,640389725359678;-2,38559114105998;0,259261908897324;-0,965807052466959;NA;NA;NA;NA;NA;0,950920956627939;NA
"we_re";-0,117848765052521;-1,28642113208962;-0,091227778293593;-0,995830052000649;NA;NA;NA;NA;NA;0,491766929692779;NA
"via";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"upon";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;NA;NA;NA;NA;NA;0,393588575581726;NA
"therefore";-1,24243312177451;-0,791730281112747;-0,843325896357834;-0,537402486533377;NA;NA;NA;NA;NA;0,632307694033917;NA
"sometimes";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"seem";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"probably";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"plus";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"maybe";1,00673559166947;-1,78111198306649;0,492064710820602;-0,870558625461282;NA;NA;NA;NA;NA;0,813211159391373;NA
"little";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"going";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"far";-2,31592396291124;-4,91329608005056;-0,426367386988864;-0,904550082257632;NA;NA;NA;NA;NA;2,13582038080815;NA
"currently";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"considering";-0,117848765052521;-1,28642113208962;-0,091227778293593;-0,995830052000649;NA;NA;NA;NA;NA;0,491766929692779;NA
"co";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"again";1,00673559166947;-1,78111198306649;0,492064710820602;-0,870558625461282;NA;NA;NA;NA;NA;0,813211159391373;NA
"actually";0,98118883387684;0,527016341890854;0,880963889901051;0,473183500019188;NA;NA;NA;NA;NA;0,482703031005809;NA
"2009";1,00673559166947;-1,78111198306649;0,492064710820602;-0,870558625461282;NA;NA;NA;NA;NA;0,813211159391373;NA
"0";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;NA;NA;NA;NA;NA;0,393588575581726;NA
"whole";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"welcome";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"truly";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"toward";-0,893118427326472;1,35150109351897;-0,551327026900212;0,834289224076023;NA;NA;NA;NA;NA;0,65089221864596;NA
"soon";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"second";-0,893118427326472;1,35150109351897;-0,551327026900212;0,834289224076023;NA;NA;NA;NA;NA;0,65089221864596;NA
"particularly";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"outside";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"ones";-0,893118427326472;1,35150109351897;-0,551327026900212;0,834289224076023;NA;NA;NA;NA;NA;0,65089221864596;NA
"look";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"let";-0,859056083602971;-1,72600333975749;-0,44557564733845;-0,895244292078381;NA;NA;NA;NA;NA;0,760388063470876;NA
"latter";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"isn_t";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"everything";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"entirely";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"enough";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"couldn_t";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"comes";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"com";-2,29037720511862;-7,22142440500791;-0,302322692097606;-0,953205638801437;NA;NA;NA;NA;NA;2,92985702659824;NA
"certain";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"apart";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"already";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"almost";2,10577319059883;0,0323254909139817;0,999882195920468;0,0153490807953955;NA;NA;NA;NA;NA;0,942628478707367;NA
"above";-0,893118427326472;1,35150109351897;-0,551327026900212;0,834289224076023;NA;NA;NA;NA;NA;0,65089221864596;NA
"*year_2012-01-01";-0,9711900411063;0,0906808451652062;-0,995669238236247;0,092966488747569;NA;NA;NA;NA;NA;0,436070772378545;NA
"*year_2011-01-01";-0,00708648600626155;0,152778755665241;-0,0463341585815235;0,998925996132117;NA;NA;NA;NA;NA;0,0581531424129771;NA
"*year_2010-01-01";-0,275063913152183;0,662010024812072;-0,383695710185105;0,923459583298342;NA;NA;NA;NA;NA;0,280117638780299;NA
"*year_2009-01-01";0,531355091188045;0,724892682281602;0,591195159668976;0,806528538356811;NA;NA;NA;NA;NA;0,363966205034191;NA
"*year_2014-01-01";-0,37780368481818;-0,0978589521412846;-0,968052990041569;-0,250745704791884;NA;NA;NA;NA;NA;0,17314755410334;NA
